Tikr,KPI,Mar_2010,Mar_2011,Mar_2012,Mar_2013,Mar_2014,Mar_2015,Mar_2016,Mar_2017,Mar_2018,Mar_2019,Mar_2020,Mar_2021,Sep_2021,Dec_2009,Dec_2010,Dec_2011,Dec_2012,Dec_2013,Dec_2014,Dec_2015,Dec_2016,Dec_2017,Dec_2018,Dec_2019,Dec_2020,Jun_2021,Jun_2010,Jun_2011,Jun_2012,Jun_2013,Jun_2014,Jun_2015,Jun_2016,Jun_2017,Jun_2018,Jun_2019,Jun_2020,Sep_2009,Sep_2010,Sep_2011,Sep_2012,Sep_2006,Sep_2007,Sep_2008,Sep_2018,Mar_2009,Sep_2020,Jun_2009,Sep_2013,Sep_2014,Sep_2015,Sep_2016,Sep_2017,Sep_2019,Mar_2008,Nov_2009,Dec_2008,Oct_2010,Oct_2011,Oct_2012,Oct_2013,Mar_2007,Mar_2006,Jun_2007,Jun_2008,Mar_2004,Mar_2003
RMCL,Total Liabilities,336.0,321.0,,175.0,62.0,70.0,100.0,122.0,207.0,252.0,67.0,,,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,,,355.0,61.0,,,,,,,,,,,,,,,,,,,,
RMCL,Fixed Assets +,195.0,186.0,,101.0,34.0,32.0,31.0,30.0,29.0,28.0,27.0,,,,,,,,,,,,,,,,,,171.0,,,,,,,,,,,,,,,,,200.0,26.0,,,,,,,,,,,,,,,,,,,,
RMCL,CWIP,3.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,5.0,2.0,,,,,,,,,,,,,,,,,,,,
RMCL,Investments,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
RMCL,Other Assets +,138.0,134.0,,73.0,26.0,37.0,69.0,92.0,177.0,222.0,38.0,,,,,,,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,,149.0,32.0,,,,,,,,,,,,,,,,,,,,
RMCL,Total Assets,336.0,321.0,,175.0,62.0,70.0,100.0,122.0,207.0,252.0,67.0,,,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,,,355.0,61.0,,,,,,,,,,,,,,,,,,,,
ADANIPORTS,Share Capital +,403.0,403.0,403.0,403.0,417.0,417.0,414.0,414.0,672.0,680.0,670.0,679.0,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIPORTS,Reserves,3085.0,3891.0,4818.0,6300.0,8919.0,10786.0,12986.0,16285.0,17703.0,19912.0,19292.0,21228.0,21689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIPORTS,Borrowings,3218.0,2710.0,6173.0,8365.0,8957.0,11765.0,15508.0,20207.0,20027.0,24894.0,28802.0,33701.0,44269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIPORTS,Other Liabilities +,1336.0,1508.0,1785.0,3189.0,2614.0,2842.0,2221.0,2342.0,2689.0,2204.0,3312.0,3222.0,3335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIPORTS,Total Liabilities,8039.0,8509.0,13177.0,18255.0,20904.0,25807.0,31129.0,39248.0,40834.0,47424.0,51813.0,58558.0,69700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIPORTS,Fixed Assets +,4210.0,5306.0,5805.0,8782.0,8537.0,8462.0,8524.0,8390.0,7957.0,9074.0,10583.0,10282.0,10207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIPORTS,CWIP,1395.0,1077.0,2447.0,1132.0,661.0,663.0,857.0,1458.0,1627.0,775.0,675.0,590.0,631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIPORTS,Investments,721.0,715.0,1838.0,1327.0,1786.0,4965.0,5313.0,10410.0,10542.0,13957.0,15616.0,21695.0,27517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIPORTS,Other Assets +,1714.0,1412.0,3087.0,7014.0,9919.0,11717.0,16436.0,18990.0,20708.0,23619.0,24939.0,25991.0,31346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIPORTS,Total Assets,8039.0,8509.0,13177.0,18255.0,20904.0,25807.0,31129.0,39248.0,40834.0,47424.0,51813.0,58558.0,69700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDELWEISS,Share Capital +,38.0,75.0,76.0,72.0,77.0,79.0,81.0,83.0,87.0,89.0,89.0,89.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDELWEISS,Reserves,1271.0,1248.0,1275.0,1119.0,1302.0,1391.0,1520.0,1632.0,3267.0,3262.0,3366.0,4037.0,4252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDELWEISS,Borrowings,1453.0,3596.0,2410.0,925.0,849.0,4867.0,841.0,821.0,28.0,366.0,147.0,838.0,1353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDELWEISS,Other Liabilities +,181.0,114.0,93.0,43.0,47.0,172.0,135.0,131.0,150.0,80.0,78.0,1017.0,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDELWEISS,Total Liabilities,2943.0,5033.0,3854.0,2159.0,2275.0,6509.0,2578.0,2668.0,3532.0,3797.0,3679.0,5981.0,6370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDELWEISS,Fixed Assets +,3.0,4.0,6.0,6.0,6.0,5.0,4.0,7.0,7.0,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDELWEISS,CWIP,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDELWEISS,Investments,1154.0,1200.0,1464.0,1430.0,1364.0,1473.0,1557.0,1663.0,2736.0,3339.0,3467.0,4382.0,4358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDELWEISS,Other Assets +,1786.0,3830.0,2384.0,723.0,905.0,5031.0,1014.0,994.0,789.0,452.0,209.0,1598.0,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDELWEISS,Total Assets,2943.0,5033.0,3854.0,2159.0,2275.0,6509.0,2578.0,2668.0,3532.0,3797.0,3679.0,5981.0,6370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGL,Share Capital +,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGL,Reserves,212.0,240.0,278.0,286.0,325.0,338.0,378.0,416.0,407.0,440.0,445.0,490.0,521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGL,Borrowings,117.0,215.0,188.0,185.0,269.0,178.0,155.0,199.0,191.0,214.0,207.0,217.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGL,Other Liabilities +,44.0,103.0,50.0,135.0,188.0,210.0,257.0,162.0,192.0,204.0,185.0,179.0,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGL,Total Liabilities,392.0,577.0,536.0,624.0,801.0,745.0,810.0,795.0,809.0,876.0,856.0,904.0,1110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGL,Fixed Assets +,25.0,35.0,41.0,42.0,44.0,35.0,31.0,33.0,34.0,39.0,39.0,43.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGL,CWIP,5.0,6.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGL,Investments,52.0,101.0,107.0,105.0,105.0,125.0,131.0,152.0,98.0,80.0,75.0,55.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGL,Other Assets +,310.0,435.0,387.0,476.0,652.0,585.0,643.0,610.0,674.0,757.0,743.0,806.0,962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGL,Total Assets,392.0,577.0,536.0,624.0,801.0,745.0,810.0,795.0,809.0,876.0,856.0,904.0,1110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOLTEPATIL,Share Capital +,75.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOLTEPATIL,Reserves,590.0,629.0,646.0,684.0,679.0,703.0,648.0,722.0,815.0,729.0,787.0,785.0,772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOLTEPATIL,Borrowings,53.0,41.0,52.0,166.0,222.0,249.0,381.0,350.0,286.0,458.0,414.0,455.0,414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOLTEPATIL,Other Liabilities +,165.0,187.0,197.0,82.0,266.0,371.0,500.0,555.0,453.0,1223.0,1118.0,929.0,971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOLTEPATIL,Total Liabilities,883.0,934.0,972.0,1008.0,1243.0,1399.0,1604.0,1703.0,1630.0,2485.0,2395.0,2244.0,2233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOLTEPATIL,Fixed Assets +,9.0,9.0,12.0,12.0,14.0,23.0,26.0,26.0,22.0,17.0,32.0,23.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOLTEPATIL,CWIP,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOLTEPATIL,Investments,448.0,469.0,427.0,475.0,425.0,409.0,266.0,277.0,251.0,320.0,416.0,416.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOLTEPATIL,Other Assets +,425.0,455.0,533.0,521.0,799.0,966.0,1312.0,1400.0,1357.0,2148.0,1947.0,1805.0,1796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOLTEPATIL,Total Assets,883.0,934.0,972.0,1008.0,1243.0,1399.0,1604.0,1703.0,1630.0,2485.0,2395.0,2244.0,2233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAUSHALYA,Share Capital +,19.61,19.61,19.61,19.61,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAUSHALYA,Reserves,66.26,69.12,72.24,70.21,57.72,50.44,-4.31,-8.32,-9.3,13.22,5.66,5.66,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAUSHALYA,Borrowings,28.41,39.49,42.89,49.48,55.36,61.47,61.34,62.5,63.45,38.85,39.56,34.91,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAUSHALYA,Other Liabilities +,35.07,53.28,53.18,65.34,36.51,32.28,31.41,30.79,17.26,16.07,14.9,4.1,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAUSHALYA,Total Liabilities,149.35,181.5,187.92,204.64,184.22,178.82,123.07,119.6,106.04,102.77,94.75,79.3,78.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAUSHALYA,Fixed Assets +,8.92,5.95,5.61,5.22,4.86,3.98,3.54,5.77,5.34,4.9,4.48,3.95,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAUSHALYA,CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAUSHALYA,Investments,2.11,4.77,4.77,17.2,17.2,17.21,64.15,61.44,61.44,61.44,54.2,54.2,50.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAUSHALYA,Other Assets +,138.32,170.78,177.54,182.22,162.16,157.63,55.38,52.39,39.26,36.43,36.07,21.15,23.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAUSHALYA,Total Assets,149.35,181.5,187.92,204.64,184.22,178.82,123.07,119.6,106.04,102.77,94.75,79.3,78.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPAL,Share Capital +,14.0,14.0,14.0,14.0,14.0,14.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPAL,Reserves,313.0,370.0,422.0,476.0,586.0,757.0,1004.0,1247.0,1497.0,1420.0,1567.0,1139.0,1644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPAL,Borrowings,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,102.0,91.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPAL,Other Liabilities +,552.0,650.0,694.0,817.0,894.0,932.0,972.0,1037.0,1039.0,1097.0,908.0,1637.0,1108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPAL,Total Liabilities,883.0,1034.0,1130.0,1307.0,1493.0,1702.0,2003.0,2311.0,2564.0,2626.0,2604.0,2894.0,2875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPAL,Fixed Assets +,247.0,255.0,254.0,281.0,556.0,782.0,1008.0,1108.0,1146.0,1191.0,1123.0,1065.0,1012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPAL,CWIP,6.0,8.0,69.0,102.0,142.0,141.0,78.0,167.0,159.0,199.0,190.0,145.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPAL,Investments,21.0,39.0,47.0,47.0,37.0,37.0,31.0,31.0,31.0,31.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPAL,Other Assets +,609.0,732.0,759.0,877.0,759.0,742.0,885.0,1005.0,1228.0,1206.0,1272.0,1666.0,1709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPAL,Total Assets,883.0,1034.0,1130.0,1307.0,1493.0,1702.0,2003.0,2311.0,2564.0,2626.0,2604.0,2894.0,2875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JYOTHYLAB,Share Capital +,7.0,8.0,8.0,16.0,18.0,18.0,18.0,18.0,18.0,37.0,37.0,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JYOTHYLAB,Reserves,392.0,645.0,665.0,653.0,862.0,944.0,454.0,635.0,665.0,817.0,707.0,897.0,832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JYOTHYLAB,Borrowings,5.0,59.0,554.0,610.0,519.0,519.0,402.0,451.0,479.0,217.0,221.0,50.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JYOTHYLAB,Other Liabilities +,125.0,127.0,129.0,280.0,368.0,436.0,460.0,255.0,297.0,341.0,325.0,440.0,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JYOTHYLAB,Total Liabilities,528.0,839.0,1357.0,1559.0,1767.0,1916.0,1334.0,1360.0,1459.0,1412.0,1289.0,1424.0,1356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JYOTHYLAB,Fixed Assets +,198.0,206.0,203.0,671.0,630.0,570.0,538.0,542.0,489.0,471.0,484.0,457.0,431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JYOTHYLAB,CWIP,3.0,10.0,3.0,3.0,3.0,5.0,8.0,8.0,15.0,14.0,24.0,10.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JYOTHYLAB,Investments,18.0,80.0,378.0,25.0,154.0,409.0,205.0,154.0,246.0,242.0,139.0,141.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JYOTHYLAB,Other Assets +,309.0,543.0,773.0,859.0,979.0,932.0,583.0,656.0,709.0,685.0,642.0,815.0,766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JYOTHYLAB,Total Assets,528.0,839.0,1357.0,1559.0,1767.0,1916.0,1334.0,1360.0,1459.0,1412.0,1289.0,1424.0,1356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HITECHCORP,Share Capital +,13.0,13.0,13.0,13.0,13.0,15.0,48.0,17.0,43.0,40.0,40.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HITECHCORP,Reserves,46.0,56.0,64.0,69.0,71.0,97.0,118.0,127.0,133.0,147.0,148.0,165.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HITECHCORP,Borrowings,40.0,62.0,70.0,68.0,71.0,69.0,37.0,108.0,139.0,162.0,161.0,148.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HITECHCORP,Other Liabilities +,15.0,18.0,17.0,20.0,21.0,68.0,61.0,51.0,65.0,77.0,60.0,39.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HITECHCORP,Total Liabilities,115.0,149.0,164.0,170.0,177.0,249.0,234.0,303.0,355.0,404.0,386.0,369.0,365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HITECHCORP,Fixed Assets +,32.0,56.0,57.0,83.0,78.0,121.0,97.0,139.0,156.0,235.0,276.0,251.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HITECHCORP,CWIP,14.0,2.0,5.0,0.0,1.0,2.0,2.0,8.0,44.0,39.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HITECHCORP,Investments,28.0,34.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HITECHCORP,Other Assets +,40.0,58.0,68.0,53.0,63.0,126.0,135.0,156.0,155.0,130.0,108.0,114.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HITECHCORP,Total Assets,115.0,149.0,164.0,170.0,177.0,249.0,234.0,303.0,355.0,404.0,386.0,369.0,365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALYANIFRG,Share Capital +,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALYANIFRG,Reserves,70.0,75.0,88.0,95.0,99.0,94.0,94.0,98.0,103.0,108.0,98.0,97.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALYANIFRG,Borrowings,59.0,73.0,72.0,69.0,60.0,47.0,41.0,63.0,63.0,47.0,31.0,27.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALYANIFRG,Other Liabilities +,49.0,60.0,54.0,51.0,48.0,57.0,60.0,71.0,65.0,69.0,51.0,56.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALYANIFRG,Total Liabilities,181.0,212.0,217.0,219.0,210.0,201.0,199.0,236.0,235.0,227.0,184.0,183.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALYANIFRG,Fixed Assets +,81.0,82.0,82.0,83.0,79.0,61.0,64.0,60.0,84.0,78.0,65.0,53.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALYANIFRG,CWIP,6.0,7.0,5.0,7.0,14.0,17.0,8.0,30.0,5.0,0.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALYANIFRG,Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALYANIFRG,Other Assets +,94.0,122.0,130.0,128.0,117.0,123.0,127.0,147.0,146.0,148.0,118.0,129.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALYANIFRG,Total Assets,181.0,212.0,217.0,219.0,210.0,201.0,199.0,236.0,235.0,227.0,184.0,183.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADHAV,Share Capital +,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADHAV,Reserves,86.45,86.45,90.02,92.11,96.57,102.81,109.32,114.52,115.19,119.61,121.53,125.99,127.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADHAV,Borrowings,21.2,5.84,2.27,0.0,0.0,10.02,5.02,4.0,20.13,17.82,8.6,9.68,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADHAV,Other Liabilities +,16.11,23.41,16.02,18.11,17.3,17.97,19.28,14.62,17.49,15.84,13.89,10.84,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADHAV,Total Liabilities,132.71,124.65,117.26,119.17,122.82,139.75,142.57,142.09,161.76,162.22,152.97,155.46,152.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADHAV,Fixed Assets +,34.32,33.61,29.5,26.57,21.83,28.97,27.34,27.0,30.03,41.34,36.85,32.47,31.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADHAV,CWIP,2.13,0.07,0.03,0.15,0.01,0.31,0.64,1.06,13.45,0.33,0.37,0.51,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADHAV,Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,1.95,2.55,1.98,1.31,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADHAV,Other Assets +,96.26,90.97,87.73,92.45,100.98,110.47,114.59,113.4,116.33,118.0,113.77,121.17,118.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADHAV,Total Assets,132.71,124.65,117.26,119.17,122.82,139.75,142.57,142.09,161.76,162.22,152.97,155.46,152.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIL,Share Capital +,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIL,Reserves,274.0,306.0,316.0,319.0,322.0,315.0,306.0,304.0,308.0,314.0,314.0,321.0,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIL,Borrowings,68.0,64.0,40.0,103.0,163.0,150.0,158.0,204.0,397.0,256.0,301.0,254.0,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIL,Other Liabilities +,94.0,145.0,151.0,183.0,287.0,216.0,283.0,321.0,337.0,258.0,273.0,307.0,392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
